Trajectories,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,:Rdeltoid,,,:RMidArm,,,:RElbRadial,,,:RElbUlna,,,:RMidForeArm,,,:RWrist1,,,:RWrist2,,,:RFingerJoint,,,:LDeltoid,,,:LMidArm,,,:LElbRadial,,,:LElbUlna,,,:LMidForearm,,,:Lwrist1,,,:LWrist2,,,:LFingerJoint,,,:C7,,,:Neck,,,:MidSternum,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
215,0,432.404205,41.157249,901.476685,427.950958,102.191254,790.55542,421.962738,123.679855,640.013855,454.281067,92.040451,630.183838,319.122955,44.225506,605.402954,296.423889,26.477552,541.383423,294.048706,-10.708698,585.3526,275.179932,-64.484169,529.842102,380.179596,-140.699036,957.453613,390.901306,-300.355865,922.15802,416.258698,-394.415833,896.202209,462.988037,-377.021973,885.773499,368.758514,-375.393951,823.775696,355.417938,-373.166168,695.287903,359.3479,-326.367584,700.475586,362.739441,-315.669312,626.946777,,,,352.585999,-51.825909,850.091919,341.332184,-70.53688,768.000122
216,0,432.219757,40.522194,902.112183,427.395538,102.189064,791.603882,421.093689,124.564056,641.231018,453.609863,93.220695,631.221863,318.73114,44.284771,606.77417,296.05014,26.672638,542.843628,294.38916,-10.783785,586.509338,275.658203,-64.402145,530.686951,380.488342,-141.36235,957.547913,391.466827,-300.92749,922.001465,416.907532,-394.909729,895.844116,463.556519,-377.405975,885.207092,369.045898,-375.734314,823.672668,355.207489,-373.232239,695.251587,359.087189,-326.556702,700.522827,362.181183,-315.662811,626.985474,,,,352.569458,-52.257568,850.442932,341.212677,-70.910271,768.341309
217,0,431.947784,39.799309,902.68219,426.778839,102.203697,792.723511,420.095245,125.620575,642.581787,452.86853,94.505829,632.296875,318.242462,44.363724,608.348877,295.401917,26.710472,544.167053,294.682068,-11.152894,587.785339,276.14566,-64.311951,531.824402,380.799316,-142.034103,957.627075,392.056915,-301.48175,921.829834,417.624603,-395.387177,895.421997,464.118774,-377.725922,884.707397,369.45108,-376.155212,823.477539,355.064392,-373.384369,695.076477,358.832062,-326.681793,700.548645,361.609528,-315.370941,626.998535,,,,352.533966,-52.933861,850.838501,341.067963,-71.206886,768.658752
218,0,431.799957,39.052933,903.329651,426.132141,102.205322,793.888489,418.958252,126.629532,643.996094,451.887878,95.931801,633.424927,316.968933,44.456848,610.196228,294.780518,26.813946,546.051086,295.002472,-11.135339,589.096008,276.948761,-64.201141,533.01416,381.12854,-142.764145,957.698303,392.707825,-302.082062,921.556274,418.360107,-395.868927,894.94458,464.747223,-378.077179,884.04895,369.858337,-376.593964,823.273865,355.0495,-373.588379,694.855774,358.60144,-326.887115,700.542419,361.006866,-315.406158,627.022278,,,,352.469635,-53.551689,851.209106,341.128723,-71.471474,769.02478
219,0,431.76062,38.264462,904.014954,425.424744,102.265793,795.161377,417.558105,127.839622,645.517822,450.743988,97.57621,634.603027,316.2901,44.523521,611.859985,293.721954,26.692787,547.370483,295.315948,-11.173277,590.403687,277.458405,-64.176781,533.98114,381.440765,-143.502045,957.641663,393.361328,-302.657288,921.298767,419.123291,-396.412842,894.44635,465.552948,-378.512848,883.342957,370.276764,-377.022797,823.014587,354.983704,-373.775482,694.617798,358.366455,-327.108643,700.508667,360.462891,-315.315552,626.946167,,,,352.486023,-54.054096,851.496094,341.11087,-71.756889,769.384399
220,0,431.591278,37.461773,904.682434,424.636322,102.35231,796.435974,415.858948,129.158661,647.13092,449.427094,99.481926,635.826233,315.595551,44.538769,613.533752,293.327606,27.202608,549.390503,295.531982,-11.241949,591.664246,277.958252,-64.017288,535.047974,381.721436,-144.323013,957.652893,394.018982,-303.272522,920.936157,419.966644,-396.968933,893.994629,464.79303,-377.882019,882.420776,370.774292,-377.533173,822.592834,354.971252,-373.941315,694.358215,358.124298,-327.458344,700.413513,360.048187,-315.305573,626.815796,,,,352.474731,-54.576389,851.796082,341.27774,-72.132362,769.684937
221,0,431.536407,36.667351,905.421631,423.845978,102.379189,797.819702,414.003082,130.551575,648.887939,447.949341,101.500748,637.138733,314.822113,44.794521,615.151855,292.758881,27.088514,550.949646,295.563904,-11.304179,592.953796,278.696838,-63.6642,536.155151,382.007172,-145.164536,957.563477,394.703857,-303.973297,920.550293,420.759583,-397.535156,893.422363,465.480804,-378.336212,881.660828,371.244537,-378.070618,822.214233,355.01355,-374.124786,694.0224,357.888733,-327.751129,700.179993,359.664124,-315.175201,626.573303,,,,352.504486,-55.219727,852.040344,341.21524,-72.404175,769.849731
222,0,431.266144,36.184544,906.4646,422.918793,102.454323,799.242554,411.92926,132.072952,650.693054,446.828827,103.648071,638.939636,313.792084,45.205715,616.686157,291.658386,27.659449,552.778381,295.531311,-11.207986,594.35437,280.044739,-63.602089,536.894653,382.29071,-146.048233,957.423828,395.330353,-304.653137,920.127441,421.472748,-398.106964,892.747314,466.663849,-379.315338,881.062683,371.710205,-378.621796,821.712097,355.277435,-374.409027,693.451233,357.631958,-327.997772,699.912231,359.379456,-314.976379,626.315369,442.601868,-57.147167,935.379211,352.601471,-55.81292,852.283752,341.338562,-72.710869,770.076294
223,0,431.05545,35.743031,907.631104,421.88681,102.507477,800.783386,409.76358,133.708466,652.666443,444.759003,106.010048,640.149841,312.645996,45.712471,618.340027,290.950226,26.9641,554.019531,295.51297,-10.989577,595.73938,281.261597,-63.167603,537.876831,382.591217,-146.955032,957.298279,395.985352,-305.46109,919.612549,422.15387,-398.771973,891.916626,467.365601,-379.894348,880.266113,372.230927,-379.21637,821.204407,355.501068,-374.64444,692.990906,357.585266,-328.23056,699.522888,359.213043,-314.88681,626.00708,439.872284,-62.717945,936.145325,352.65155,-56.407066,852.508301,341.464111,-73.065361,770.309937
224,0,430.666199,34.946243,908.445557,420.800049,102.624947,802.408081,407.461609,135.38826,654.767822,443.150391,108.49897,641.970764,311.775909,46.221733,620.012756,289.843353,28.014841,555.966248,295.731171,-10.590262,597.161377,282.082703,-62.689125,538.988586,382.919556,-147.899872,957.101135,396.575714,-306.151245,919.128418,422.852783,-399.421661,891.375061,467.942413,-380.449829,879.463989,372.729431,-379.800659,820.635742,355.733765,-374.865723,692.469849,357.528534,-328.521057,699.197998,359.148254,-315.135315,625.734924,439.880554,-63.420532,936.278442,352.735413,-57.05088,852.690979,341.553894,-73.364784,770.503357
225,0,430.50177,34.095337,909.361633,419.596985,102.736603,804.128906,405.150879,137.073486,657.046875,441.213623,111.028786,643.74884,311.179352,46.63908,621.516541,289.081451,28.496405,557.809326,295.926514,-10.220627,598.527161,282.771515,-62.036552,540.121216,383.241669,-148.868683,956.914978,397.142151,-306.871307,918.656738,423.490723,-400.147522,890.732361,468.573761,-381.114563,878.753845,373.190247,-380.389435,820.133972,355.975281,-375.155457,692.004639,357.445801,-328.874268,698.974243,359.108734,-315.078094,625.425171,439.885681,-64.250465,936.462402,352.843445,-57.692635,852.89093,341.659943,-73.577637,770.684509
226,0,430.251984,33.25489,910.239136,418.367249,102.901192,805.964233,400.250854,144.074142,660.745728,438.928711,113.697243,645.309753,310.317871,47.016972,623.52771,288.355652,29.106636,559.615662,295.992645,-9.644803,599.972168,283.064575,-61.258705,541.482849,383.563843,-149.827316,956.708862,397.730194,-307.679932,918.179504,424.128601,-400.874451,890.106262,469.216461,-381.833557,878.087769,373.664581,-381.021698,819.637878,356.110229,-375.409729,691.620056,357.351135,-329.26532,698.764954,359.042114,-315.125824,625.214478,439.936096,-65.25264,936.74292,353.034851,-58.344196,853.044861,341.825958,-73.857506,770.909607
227,0,430.014984,32.398987,911.16864,417.072845,102.977089,807.794678,397.920227,145.982849,663.138062,437.364746,116.180283,647.600891,309.362183,47.501087,625.549622,287.759552,29.670582,561.081604,295.866852,-8.973179,601.55658,283.236816,-60.503365,542.924988,383.936859,-150.844147,956.551331,398.30246,-308.507263,917.734314,424.752258,-401.660889,889.561218,469.829559,-382.584991,877.452515,374.066895,-381.651611,819.301758,356.262756,-375.715118,691.293091,357.222412,-329.692108,698.668213,358.92038,-315.327698,625.085938,439.964386,-66.198402,936.992126,353.186981,-59.037594,853.232666,341.990479,-74.216087,771.086365
228,0,429.589508,31.521919,911.993591,415.803558,103.082268,809.678467,395.611786,148.007523,665.625305,435.472198,118.653374,649.565979,308.359314,48.130825,627.606628,286.837372,30.504385,562.934998,295.615356,-8.142434,603.111145,283.259521,-59.625092,544.343323,384.325928,-151.823303,956.346375,398.852997,-309.350128,917.345093,425.319855,-402.44519,889.07074,470.392426,-383.342438,876.88562,374.618988,-382.390442,818.777588,356.451111,-376.065887,691.049866,357.160004,-330.148865,698.542236,358.794861,-315.238525,624.905273,440.035522,-67.086739,937.201355,353.348724,-59.823147,853.433167,342.299377,-74.613838,771.255066
229,0,429.266998,30.612505,912.864563,414.482452,103.1455,811.516785,393.373932,149.723007,668.086487,433.539551,121.074005,651.584717,307.194122,48.953274,629.620361,285.497009,31.400398,565.420471,295.336639,-7.233853,604.773132,283.162323,-58.445263,545.826111,384.722992,-152.85704,956.18457,399.403748,-310.18512,917.009155,425.871887,-403.272858,888.691345,470.98526,-384.208588,876.43689,375.174072,-383.160828,818.294922,356.691956,-376.48764,690.794678,357.200317,-330.578522,698.472717,358.686523,-315.513397,624.868347,440.061371,-67.909706,937.382019,353.523621,-60.644707,853.632813,342.432892,-75.032822,771.432678
230,0,428.958832,29.731613,913.721985,413.253265,103.1278,813.386597,391.234375,151.772003,670.640686,431.486603,123.36541,653.402222,306.05368,49.785042,631.770691,284.368622,32.396687,567.517883,294.836823,-6.215367,606.448059,282.828674,-57.293556,547.360229,385.164581,-153.859344,955.977234,399.920624,-311.044434,916.7276,426.406616,-404.174438,888.352234,471.522797,-385.120667,876.011353,375.490265,-383.875031,818.156189,356.953918,-376.951294,690.569336,357.141846,-331.133698,698.364563,358.590424,-315.536224,624.747437,440.131531,-68.950645,937.624756,353.710632,-61.456856,853.852844,342.535004,-75.486572,771.615601
231,0,428.677307,28.782705,914.525818,412.045959,103.072807,815.155457,389.078552,153.344421,673.147705,429.59668,125.494675,655.430786,304.852234,50.69297,633.945618,283.179108,33.43557,569.532227,294.198151,-5.18859,608.195862,282.294525,-55.801865,548.751221,385.628906,-154.920135,955.862366,400.447388,-311.948883,916.482666,426.872223,-405.070557,888.075073,472.025452,-386.056244,875.726135,375.914703,-384.720123,817.918579,357.36496,-377.432617,690.344299,357.118805,-331.699036,698.364685,358.495575,-315.931885,624.832275,440.165741,-70.01342,937.873291,353.954193,-62.325371,854.041138,342.610718,-75.94265,771.780518
232,0,428.430176,27.866787,915.309387,410.959717,102.928177,816.922363,387.032135,154.89003,675.631714,427.795319,127.558708,657.486633,303.624756,51.64941,636.093445,281.850861,34.688759,571.672241,293.381744,-4.175358,609.986511,281.496185,-54.299751,550.099731,386.080566,-155.95256,955.688538,400.933807,-312.866455,916.252075,427.339508,-406.015045,887.786987,472.542053,-387.038147,875.392822,376.304535,-385.559906,817.695313,357.735382,-377.891846,690.170898,357.304596,-332.294037,698.432556,358.465485,-316.196014,624.908813,440.243408,-71.027176,938.114197,354.144043,-63.149662,854.25116,342.861694,-76.480804,772.030701
233,0,428.234619,26.942476,916.054138,410.001404,102.753471,818.661682,385.054901,156.494461,678.102417,425.976929,129.56871,659.543823,302.325928,52.760933,638.226196,280.472656,35.995441,573.887634,292.492981,-2.869632,611.689636,280.509399,-52.560585,551.37793,386.544373,-157.013458,955.509949,401.400269,-313.755188,916.007751,427.79837,-406.954254,887.544556,473.00116,-388.003113,875.14624,376.777435,-386.469788,817.390442,357.976135,-378.339081,690.107788,357.396179,-332.869843,698.48761,358.375122,-316.471069,624.955261,440.31955,-72.094284,938.340515,354.279846,-64.135872,854.501465,343.15921,-76.98674,772.21405
234,0,428.058838,26.025141,916.721863,409.117554,102.523376,820.313416,383.099609,157.543869,680.530334,424.320801,131.663101,661.682983,300.969055,53.901188,640.425415,279.000244,37.388393,576.055603,291.494904,-1.70878,613.475159,279.305786,-50.785316,552.599243,387.004089,-158.035873,955.298462,401.900177,-314.71817,915.706604,428.248566,-407.924896,887.243408,473.449524,-388.942017,874.871155,377.27063,-387.355316,817.019836,358.174011,-378.786682,690.014954,357.386902,-333.541199,698.578918,358.298187,-316.780304,625.034912,440.382477,-73.08226,938.531189,354.563416,-64.94976,854.684387,343.318939,-77.454819,772.390991
235,0,427.955841,25.0686,917.358215,408.367462,102.277245,821.908447,381.335266,159.05426,683.00293,422.608917,133.546509,663.665283,299.552094,55.146408,642.580627,277.398987,38.883713,578.43103,290.453705,-0.430427,615.340881,277.949677,-48.856518,553.852539,387.425201,-159.114395,955.149719,402.3909,-315.660095,915.440613,428.733124,-408.816467,886.939026,473.974243,-389.920135,874.564453,377.707214,-388.226349,816.766418,358.603149,-379.347198,689.77478,356.739655,-334.085785,698.833191,358.18512,-317.098969,625.069336,440.456055,-74.024879,938.714539,354.778137,-65.776062,854.874084,343.426697,-77.99044,772.541199
236,0,427.90744,24.108484,917.943115,407.715149,101.987366,823.493347,379.661041,160.607773,685.482178,420.92038,135.322006,665.610474,298.175537,56.395519,644.904968,275.681091,40.352997,580.881836,289.386261,0.939401,617.173645,276.478455,-46.869228,555.081238,387.873718,-160.115829,954.914001,402.924622,-316.538055,915.180176,429.26535,-409.722015,886.619385,474.49881,-390.815735,874.19696,378.137451,-389.004639,816.47821,358.838745,-379.817322,689.652222,356.744751,-334.624817,698.841919,358.078552,-317.278778,625.062317,440.567444,-74.994789,938.897034,354.952667,-66.799446,855.068054,343.492157,-78.51564,772.665222
237,0,427.995361,23.111938,918.487488,407.233643,101.651581,825.028442,378.05835,162.084106,687.955627,419.292511,137.099014,667.578125,296.819763,57.741341,647.196228,273.826843,41.951855,583.497742,288.408234,2.345917,619.058411,274.969879,-44.640427,556.263794,388.272125,-161.167267,954.75946,403.464508,-317.387482,914.881104,429.855194,-410.632813,886.29071,475.079742,-391.659637,873.802917,378.63501,-389.873322,816.188477,359.07663,-380.237915,689.502686,357.548126,-335.128113,698.354675,357.968262,-317.676819,625.055725,440.673737,-75.763718,938.932556,355.143188,-67.548088,855.179016,343.716278,-79.105827,772.86261
238,0,428.157227,22.118298,918.952942,406.800446,101.360092,826.512207,376.503754,163.439087,690.47168,417.692505,138.822754,669.498535,295.480591,59.127457,649.59021,271.859406,43.636063,586.276123,287.302795,3.593358,621.003174,273.230896,-42.448978,557.52533,388.709229,-162.202866,954.538269,404.101044,-318.272827,914.542908,430.513092,-411.475555,885.888733,475.75351,-392.516602,873.315247,379.162659,-390.681061,815.820251,359.418518,-380.735535,689.276428,357.413208,-335.858521,698.545959,357.820709,-317.938019,625.031372,440.811859,-76.524689,938.967896,355.354523,-68.506348,855.284058,343.845428,-79.663399,773.054565
239,0,428.367279,21.145157,919.356445,406.463776,101.049171,827.973022,374.998566,164.754837,692.986816,416.180939,140.559723,671.418152,294.220734,60.374466,652.183655,269.852661,45.253349,589.135498,286.35849,5.080649,622.979553,271.618073,-39.966095,558.725952,389.100128,-163.234818,954.34967,404.758972,-319.11261,914.200378,431.210754,-412.301758,885.428101,476.422485,-393.258881,872.772888,379.786926,-391.564056,815.353699,359.77002,-381.197418,688.979431,356.665314,-336.808929,698.739319,357.715851,-318.284637,624.999329,440.953857,-77.44252,939.019592,355.51178,-69.385376,855.435059,343.960083,-80.221413,773.204834
240,0,428.668365,20.161341,919.722717,406.274384,100.642853,829.420593,373.613403,165.994324,695.47699,414.704163,142.282532,673.322876,293.038574,61.523911,654.881836,267.721191,46.867088,592.141113,285.363434,6.517355,624.889282,270.049164,-37.361389,559.845398,389.452026,-164.256973,954.112122,405.449097,-319.972534,913.828552,432.000183,-413.127106,884.890442,477.173431,-394.036499,872.147522,380.414886,-392.473206,814.885193,359.984772,-381.563904,688.776611,356.576874,-337.319061,698.654785,357.56781,-318.689484,624.921997,441.05661,-78.240761,938.99408,355.417084,-70.275299,855.23938,344.008698,-80.808418,773.227539
241,0,428.88736,19.175173,920.036926,406.098938,100.310829,830.815857,372.265625,167.168564,698.013123,413.220215,144.030457,675.190369,291.88855,62.647545,657.629028,265.539368,48.594028,595.238892,284.642456,7.954063,626.718689,268.332733,-34.65155,560.908997,389.838928,-165.272018,953.878601,406.183746,-320.868408,913.398682,432.847015,-413.98291,884.290955,477.944641,-394.723083,871.471069,380.864471,-393.216675,814.703979,360.333313,-381.963989,688.425415,356.468842,-337.878387,698.54187,357.460815,-318.987854,624.801025,441.138245,-79.235367,939.001526,355.564484,-71.318153,855.253479,344.128662,-81.373856,773.283813
242,0,429.264709,18.202856,920.339783,406.016541,99.952766,832.191833,371.087463,168.47876,700.538025,411.904419,145.673019,677.139282,290.85907,63.856438,660.35675,263.332367,50.485184,598.463806,283.741516,9.402201,628.560364,266.537964,-31.716637,561.953064,390.208344,-166.266617,953.538757,406.944916,-321.788361,912.95459,433.751892,-414.841492,883.669434,478.819336,-395.454742,870.746582,381.663086,-394.130798,814.098816,360.646912,-382.348145,688.120728,355.663635,-338.267914,698.778015,357.341156,-319.045197,624.627625,441.197815,-80.159203,939.002075,355.71991,-72.083122,855.332214,344.260071,-81.969681,773.305786
243,0,429.691193,17.158495,920.578918,406.053467,99.607323,833.574219,370.089783,170.025452,703.123291,410.674591,147.360794,679.033386,289.807617,65.152611,663.06781,261.256165,52.233528,601.588135,282.855835,11.134192,630.356384,264.81781,-28.589836,562.867676,390.485535,-167.343155,953.313171,407.731537,-322.733978,912.462524,434.719818,-415.669434,883.028442,479.726227,-396.12851,870.009033,382.269012,-395.550568,813.850464,360.882294,-382.628723,687.867859,355.649078,-338.650421,698.711609,357.245544,-319.153046,624.522644,441.23175,-81.185669,939.017151,355.824677,-73.022774,855.396851,344.276611,-82.50071,773.378235
244,0,430.241516,16.092793,920.77533,406.053375,99.236664,834.936218,369.161804,171.447372,705.735657,409.541626,149.032013,680.987183,288.868103,66.507477,665.763306,258.712402,54.404552,605.138611,282.063171,12.720677,632.0401,263.152008,-24.97328,563.56134,390.759949,-168.358276,952.948669,408.50061,-323.669098,911.946655,435.790039,-416.511841,882.365784,480.70343,-396.827301,869.183594,382.98822,-396.290344,813.469055,361.124756,-382.913055,687.562683,355.653595,-339.080231,698.622437,357.176422,-319.162201,624.336975,441.249146,-82.253487,938.954224,355.851318,-73.961723,855.468445,344.390472,-83.019737,773.378052
245,0,427.885071,20.375229,922.790344,406.199341,98.898315,836.281616,368.379059,172.958923,708.377625,408.514587,150.732498,682.977539,287.992004,67.95388,668.405273,256.413025,56.493359,608.644226,281.399994,14.43329,633.660645,261.267944,-21.413425,564.324341,391.007904,-169.434509,952.606079,409.266693,-324.589569,911.377258,436.892242,-417.324738,881.665771,481.706848,-397.452118,868.337952,383.725861,-396.334381,813.004761,361.381531,-383.211304,687.259583,355.697083,-339.55603,698.592529,357.099335,-319.157135,624.205627,441.234039,-83.280182,938.879944,356.29715,-74.256943,855.941833,344.472687,-83.553596,773.459656
246,0,428.618835,19.323755,922.923218,406.434387,98.629257,837.623169,367.700745,174.449921,711.068176,407.641449,152.513947,684.999451,287.259216,69.45224,671.097046,255.091461,58.21077,611.720764,280.877869,16.242783,635.236084,259.26413,-18.246534,565.307861,391.186462,-170.493866,952.242065,410.080231,-325.640778,910.767639,438.024231,-418.154327,880.840759,482.792053,-398.108246,867.431274,384.631805,-397.173859,812.367554,361.611481,-383.521515,686.932678,355.717712,-339.876129,698.479736,357.045227,-319.198029,624.071106,441.210571,-84.280037,938.755493,355.879517,-75.561913,855.628662,344.5047,-84.038597,773.473267
247,0,429.437469,18.147377,922.985229,406.807709,98.313126,838.918701,367.234894,175.986328,713.838806,406.871735,154.326752,687.059692,286.682434,71.030762,673.730225,253.261414,60.348656,615.162354,280.212585,18.210716,636.698608,257.237762,-14.357654,566.17572,391.403564,-171.461136,951.786865,410.925201,-326.619781,910.162292,439.228363,-419.002594,880.035217,484.168945,-398.854919,866.53894,385.422638,-397.926331,811.923218,361.775818,-383.794189,686.700317,355.754425,-340.237396,698.354675,356.94516,-319.282471,623.950134,441.214813,-85.322166,938.619934,355.851959,-76.29995,855.779175,344.551514,-84.502914,773.478149
248,0,430.016296,17.300688,923.264587,407.440033,97.974876,840.278625,366.977753,177.501694,716.584412,406.236572,156.457718,688.940613,286.260651,72.754974,676.361694,251.622467,62.577194,618.481079,279.519379,20.428953,638.199829,255.161667,-10.054214,567.085388,391.588623,-172.571579,951.419067,411.726776,-327.548767,909.616516,440.456268,-419.807068,879.208679,485.255035,-399.419617,865.558777,386.187592,-399.354767,811.491577,362.060547,-384.134735,686.310242,355.759491,-340.57074,698.179382,356.830505,-319.520569,623.880737,441.219391,-86.426628,938.514343,355.813171,-77.182388,855.882629,344.560364,-85.016327,773.510803
249,0,430.566742,16.332912,923.591736,408.181854,97.684547,841.654724,366.467834,178.974228,719.173462,406.073792,157.821075,691.31842,285.882629,74.640877,678.950195,250.385162,64.199493,621.457092,278.795929,22.72974,639.773804,253.024017,-5.353195,568.081543,391.782867,-173.331268,950.801208,411.394043,-328.02832,909.880432,441.699951,-420.590973,878.367981,486.336578,-399.922333,864.56604,387.102234,-399.472473,810.787292,362.313049,-384.467468,685.956909,355.775818,-340.969177,698.046082,356.728851,-319.705109,623.789978,441.211517,-87.471733,938.386353,355.773529,-78.040565,856.009277,344.593719,-85.428497,773.547119
250,0,430.880951,15.348109,923.934631,408.930725,97.441109,843.039063,366.996765,180.719254,722.050781,406.097168,159.422165,693.487976,285.593719,76.756828,681.55481,248.955292,67.171318,624.843628,277.993744,25.24538,641.384888,250.809967,-0.586776,569.142395,394.853271,-175.384888,949.082397,413.452789,-329.532257,908.266724,442.864441,-421.324982,877.59375,487.479401,-400.473022,863.626892,387.90036,-400.895844,810.423706,362.544739,-384.7659,685.655212,355.8172,-341.30719,697.960327,356.617706,-319.786804,623.695557,441.179626,-88.465912,938.320129,355.787476,-78.832138,856.135925,344.63501,-85.758781,773.587036
251,0,431.146606,14.301074,924.408325,409.548309,97.231377,844.455139,367.972382,183.095703,724.957764,406.149872,161.156021,695.427002,285.310822,78.996651,684.098572,247.770691,70.38736,628.212402,277.096436,27.936327,643.045471,248.462982,4.452046,570.443359,391.926819,-175.555237,950.073486,414.22644,-330.391571,907.678284,444.008728,-422.117126,876.818237,488.56131,-401.024841,862.704102,388.64743,-401.549072,809.9953,362.756134,-385.016998,685.341675,355.887329,-341.558655,697.868652,356.530609,-319.914795,623.660095,441.136841,-89.567375,938.31543,355.740234,-79.571739,856.281128,344.586517,-86.04023,773.558289
252,0,431.234131,13.323662,924.845276,410.215576,96.990005,845.952515,368.976227,184.778992,727.787659,406.659088,162.557892,697.673523,285.126495,81.575531,686.672852,246.734146,73.846939,631.532593,276.188934,30.810251,644.885193,246.124222,9.556125,571.929993,395.061615,-177.837204,948.444275,414.988586,-331.254059,907.134155,445.102295,-422.867096,876.118286,489.494141,-401.535583,861.846558,389.423065,-402.232849,809.555176,362.924408,-385.196198,685.148865,355.955597,-341.79184,697.789978,356.492188,-319.962097,623.626953,441.064484,-90.497101,938.269409,355.648712,-80.325531,856.372131,344.6138,-86.288429,773.587097
253,0,431.247528,12.339507,925.299255,410.972076,96.661736,847.568909,370.149841,186.299103,730.591248,407.6492,163.742737,700.253479,285.015747,84.313469,689.32605,245.806793,77.27906,635.194885,275.197906,33.980812,646.946411,243.963272,14.686823,573.704956,395.032562,-178.949234,948.158691,415.783844,-332.129272,906.472534,446.059418,-423.613922,875.40564,490.484436,-402.151459,861.015869,390.09436,-402.896484,809.10791,363.11142,-385.359711,684.902588,356.037445,-341.945679,697.752869,356.446106,-319.857056,623.554016,440.978821,-91.419029,938.239319,355.523621,-81.237244,856.422791,344.62915,-86.5336,773.617554
254,0,431.354706,11.343825,925.768677,411.680328,96.41375,849.190735,371.582092,187.712906,733.389526,408.583282,165.103622,702.585327,284.994751,87.152397,692.078308,245.355377,80.839149,638.38739,274.258423,37.253807,649.200134,241.952606,19.865107,575.772278,395.009186,-180.013107,947.83783,416.402374,-333.042297,905.89978,446.910583,-424.358368,874.759399,491.231476,-402.697205,860.295105,390.684845,-403.466217,808.755676,363.164154,-385.452698,684.795532,356.138702,-342.112976,697.729797,356.423065,-319.868134,623.540222,440.886078,-92.304276,938.197632,355.415619,-82.04113,856.536316,344.600952,-86.661263,773.662415
255,0,431.451904,10.442377,926.289734,412.361633,96.17997,850.772705,373.250153,189.14032,736.240295,409.673401,166.526794,704.990112,285.109833,90.198547,694.973083,245.119308,84.491058,641.540588,273.408051,40.502884,651.670654,240.12384,25.03327,578.027893,395.042145,-181.138672,947.465027,416.878662,-333.889313,905.394592,447.685394,-425.104614,874.128967,492.062469,-403.365112,859.576416,391.266022,-404.128693,808.336914,363.239105,-385.56842,684.597351,356.204163,-342.177094,697.706604,356.426147,-319.787598,623.520691,440.801849,-93.089417,938.194092,355.302032,-82.671494,856.606201,344.526184,-86.843788,773.763367
256,0,431.422546,9.503436,926.722229,413.2229,95.878525,852.385559,375.232635,190.562347,739.282715,410.876526,167.992661,707.446472,285.307159,93.29615,697.950562,244.968781,88.459366,644.87854,272.600647,44.041023,654.354492,238.60498,30.216747,580.617126,394.447937,-181.514206,947.049072,417.254486,-334.714752,904.878113,448.311218,-425.813904,873.530518,492.629333,-403.924561,858.968018,391.627563,-404.666412,808.012634,363.313416,-385.708862,684.368591,356.258606,-342.359253,697.72876,356.425629,-319.791931,623.523743,440.740723,-93.974342,938.219971,355.161774,-83.335075,856.718689,344.45462,-86.96199,773.87616
257,0,431.51712,8.645344,927.200134,414.171967,95.655304,853.998962,377.105225,192.109314,742.234924,412.154449,169.558044,709.916504,285.649597,96.459801,701.002808,244.841187,92.677238,648.337219,271.97702,47.507618,657.231262,237.400497,35.240349,583.342468,394.984619,-183.125229,946.783142,417.523102,-335.423615,904.373413,448.855865,-426.503357,873.011414,493.180359,-404.514801,858.361572,391.946991,-405.194244,807.687378,363.384888,-385.884674,684.15155,356.272186,-342.493408,697.649475,356.421173,-319.739471,623.485657,440.658783,-94.754684,938.226135,354.996399,-84.190605,856.82489,344.259277,-87.075371,773.977905
258,0,431.606262,7.74284,927.604736,415.136139,95.513451,855.558655,379.065918,193.639221,745.226135,413.601379,171.193512,712.49646,286.147217,99.689407,704.173279,245.016312,96.747177,651.80835,271.380524,51.133163,660.274658,236.425583,40.231056,586.20813,394.898071,-184.012222,946.480347,417.723206,-336.262207,903.864258,449.277588,-427.161896,872.451416,493.616333,-405.060669,857.796814,392.251923,-405.753113,807.348755,363.296997,-386.021088,683.955017,356.237061,-342.649078,697.589539,356.390503,-319.742401,623.452454,440.557556,-95.643257,938.254822,354.857452,-84.860344,856.970642,344.029541,-87.174973,774.078552
