Trajectories
100
,,ValidationHealthy011:Rdeltoid,,,ValidationHealthy011:RMidArm,,,ValidationHealthy011:RElbRadial,,,ValidationHealthy011:RElbUlna,,,ValidationHealthy011:RMidForeArm,,,ValidationHealthy011:RWrist1,,,ValidationHealthy011:RWrist2,,,ValidationHealthy011:RFingerJoint,,,ValidationHealthy011:LDeltoid,,,ValidationHealthy011:LMidArm,,,ValidationHealthy011:LElbRadial,,,ValidationHealthy011:LElbUlna,,,ValidationHealthy011:LMidForearm,,,ValidationHealthy011:Lwrist1,,,ValidationHealthy011:LWrist2,,,ValidationHealthy011:LFingerJoint,,,ValidationHealthy011:C7,,,ValidationHealthy011:Neck,,,ValidationHealthy011:MidSternum,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
30,0,643.099,198.671,1119.77,651.994,403.147,1044.72,671.139,481.255,1007.95,738.537,487.4,955.027,584.368,479.403,841.038,557.252,531.314,752.625,574.724,460.315,732.251,513.816,466.188,678.503,619.052,-138.4,1117.75,637.914,-311.348,1053.64,653.429,-412.412,1008.16,709.778,-378.527,936.548,572.738,-431.778,883.261,534.02,-476.785,763.792,536.555,-405.64,754.156,466.556,-411.675,696.434,701.661,33.833,1110.3,516.384,20.7394,1082.35,502.951,24.7005,1027.94
31,0,643.062,198.717,1119.78,652.006,403.133,1044.67,671.203,481.228,1007.89,738.643,487.302,954.954,584.481,479.274,840.984,557.4,531.19,752.508,574.808,460.165,732.208,513.944,466.036,678.473,619.018,-138.312,1117.8,637.874,-311.284,1053.73,653.454,-412.262,1008.18,709.766,-378.463,936.673,572.732,-431.697,883.329,534.073,-476.733,763.86,536.592,-405.543,754.219,466.651,-411.578,696.451,701.577,33.8993,1110.35,516.288,20.8923,1082.36,502.893,24.7391,1027.94
32,0,643.03,198.736,1119.79,652.029,403.127,1044.61,671.27,481.156,1007.86,738.732,487.23,954.9,584.593,479.173,840.919,557.553,531.086,752.461,574.928,460.028,732.169,514.075,465.919,678.42,618.974,-138.243,1117.83,637.847,-311.212,1053.84,653.421,-412.209,1008.29,709.652,-378.315,936.754,572.739,-431.654,883.413,534.081,-476.667,763.962,536.641,-405.491,754.277,466.76,-411.484,696.451,701.57,33.9594,1110.37,516.165,21.1101,1082.39,502.84,24.7743,1027.97
33,0,643,198.769,1119.79,652.063,403.096,1044.57,671.336,481.151,1007.8,738.857,487.17,954.892,584.701,479.059,840.844,557.654,530.962,752.386,575.053,459.869,732.108,514.235,465.753,678.362,618.937,-138.203,1117.9,637.836,-311.148,1053.92,653.394,-412.138,1008.37,709.683,-378.291,936.905,572.732,-431.571,883.457,534.049,-476.598,764.062,536.703,-405.429,754.321,466.847,-411.404,696.504,701.513,33.9867,1110.37,516.039,21.3188,1082.41,502.79,24.7956,1027.98
34,0,642.965,198.794,1119.8,652.11,403.086,1044.55,671.426,481.112,1007.78,738.976,487.173,954.855,584.815,478.982,840.799,557.789,530.776,752.334,575.192,459.747,732.06,514.396,465.586,678.294,618.875,-138.153,1117.95,637.829,-311.123,1054.05,653.423,-412.086,1008.49,709.665,-378.206,937.021,572.748,-431.554,883.559,534.044,-476.551,764.206,536.75,-405.414,754.419,466.9,-411.361,696.591,701.446,34.0213,1110.34,515.935,21.5069,1082.38,502.788,24.8201,1027.99
35,0,642.922,198.815,1119.83,652.179,403.082,1044.55,671.53,481.169,1007.75,738.85,486.661,954.897,584.939,478.901,840.78,557.899,530.639,752.279,575.341,459.62,732.01,514.539,465.421,678.263,618.775,-138.103,1118,637.796,-311.086,1054.17,653.441,-412.037,1008.6,709.643,-378.166,937.16,572.773,-431.545,883.693,534.06,-476.534,764.351,536.758,-405.407,754.52,466.913,-411.356,696.726,701.381,34.0664,1110.39,515.858,21.7128,1082.35,502.809,24.8561,1027.99
36,0,642.857,198.85,1119.85,652.252,403.092,1044.57,671.615,481.164,1007.76,739.137,487.046,954.873,585.062,478.849,840.756,558.084,530.576,752.204,575.496,459.491,732.033,514.713,465.312,678.264,618.704,-138.065,1118.08,637.76,-311.05,1054.29,653.435,-412.043,1008.79,709.663,-378.142,937.308,572.953,-431.137,883.506,534.092,-476.552,764.512,536.724,-405.384,754.642,466.931,-411.372,696.88,701.288,34.0979,1110.44,515.784,21.9089,1082.29,502.811,24.8992,1028
37,0,642.806,198.856,1119.89,652.301,403.113,1044.59,671.714,481.139,1007.76,739.034,486.556,954.955,585.218,478.803,840.776,558.29,530.507,752.174,575.654,459.388,732.054,514.845,465.213,678.255,618.616,-138.041,1118.14,637.727,-311.031,1054.42,653.383,-412.047,1008.98,709.644,-378.168,937.46,572.808,-431.484,883.99,534.123,-476.607,764.679,536.725,-405.456,754.847,466.934,-411.46,697.059,701.18,34.0986,1110.46,515.754,22.1309,1082.24,502.873,24.94,1027.97
38,0,642.768,198.86,1119.92,652.363,403.091,1044.6,671.798,481.136,1007.79,739.32,486.956,954.928,585.359,478.784,840.778,558.478,530.486,752.132,575.789,459.324,732.041,514.964,465.185,678.237,618.574,-137.999,1118.18,637.674,-310.994,1054.54,653.327,-412.055,1009.2,709.623,-378.209,937.644,572.778,-431.482,884.186,534.135,-476.673,764.839,536.62,-405.481,755.011,466.911,-411.538,697.227,701.078,34.1227,1110.5,515.743,22.3233,1082.17,502.913,24.9811,1027.95
39,0,642.754,198.864,1119.94,652.413,403.063,1044.61,671.868,481.122,1007.77,739.238,486.458,955.026,585.482,478.751,840.757,558.648,530.447,752.093,576.135,459.065,732.405,515.149,465.155,678.199,618.521,-137.945,1118.21,637.63,-310.984,1054.7,653.257,-412.053,1009.43,709.594,-378.283,937.844,572.707,-431.491,884.363,534.094,-476.728,765.017,536.579,-405.551,755.194,466.886,-411.597,697.382,701.073,34.1126,1110.54,515.691,22.5451,1082.09,502.912,25.0212,1027.94
