Trajectories
100
,,ValidationHealth004:Rdeltoid,,,ValidationHealth004:RMidArm,,,ValidationHealth004:RElbRadial,,,ValidationHealth004:RElbUlna,,,ValidationHealth004:RMidForeArm,,,ValidationHealth004:RWrist1,,,ValidationHealth004:RWrist2,,,ValidationHealth004:RFingerJoint,,,ValidationHealth004:LDeltoid,,,ValidationHealth004:LMidArm,,,ValidationHealth004:LElbRadial,,,ValidationHealth004:LElbUlna,,,ValidationHealth004:LMidForearm,,,ValidationHealth004:Lwrist1,,,ValidationHealth004:LWrist2,,,ValidationHealth004:LFingerJoint,,,ValidationHealth004:C7,,,ValidationHealth004:Neck,,,ValidationHealth004:MidSternum,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
21,0,482.36,132.155,1169.15,505.682,310.194,1139.68,429.847,428.239,1067.47,522.202,442.963,1100.27,491.727,423.589,1222.07,409.239,445.506,1337.84,394.592,366.636,1329.3,423.176,365.131,1419.67,433.019,-180.369,1180.87,452.632,-358.539,1140.95,384.609,-490.873,1056.6,466.415,-471.033,1108.72,393.577,-414.144,1205.53,312.75,-468.078,1312,334.757,-395.644,1317.09,338.013,-416.197,1404.26,,,,361.595,-15.6007,1140.77,346.376,-7.69421,1039.02
22,0,482.351,132.104,1169.17,505.678,310.153,1139.7,429.865,428.201,1067.47,522.209,442.931,1100.29,491.713,423.552,1222.08,409.197,445.445,1337.85,394.522,366.606,1329.3,423.096,365.083,1419.66,433.026,-180.415,1180.86,452.627,-358.577,1140.95,384.613,-490.91,1056.61,466.415,-471.069,1108.72,393.575,-414.193,1205.54,312.703,-468.087,1311.96,334.718,-395.662,1317.08,337.957,-416.214,1404.23,,,,361.571,-15.6465,1140.77,346.375,-7.76306,1039.05
23,0,482.334,132.078,1169.19,505.657,310.116,1139.72,429.863,428.212,1067.47,522.192,442.905,1100.32,491.69,423.518,1222.11,409.139,445.433,1337.86,394.448,366.542,1329.3,423.013,365.065,1419.69,433.023,-180.455,1180.84,452.617,-358.611,1140.94,384.621,-490.955,1056.59,466.412,-471.095,1108.74,393.474,-414.388,1205.54,312.659,-468.101,1311.92,334.686,-395.674,1317.05,337.915,-416.232,1404.2,,,,361.542,-15.722,1140.79,346.398,-7.79719,1039.07
24,0,482.315,132.01,1169.19,505.638,310.052,1139.76,429.865,428.17,1067.48,522.178,442.878,1100.35,491.655,423.518,1222.12,409.112,445.416,1337.87,394.393,366.488,1329.31,422.912,365.021,1419.69,433.028,-180.507,1180.82,452.673,-358.671,1140.94,384.624,-490.978,1056.55,466.417,-471.125,1108.73,393.549,-414.265,1205.52,312.634,-468.115,1311.88,334.672,-395.693,1317.03,337.877,-416.25,1404.16,,,,361.553,-15.7784,1140.8,346.407,-7.78663,1039.07
25,0,482.315,131.99,1169.21,505.653,310.036,1139.78,429.863,428.147,1067.51,522.194,442.862,1100.4,491.632,423.493,1222.17,409.09,445.398,1337.91,394.342,366.471,1329.33,422.849,365.002,1419.75,433.028,-180.531,1180.8,452.682,-358.702,1140.93,384.64,-491.011,1056.51,466.434,-471.153,1108.71,393.557,-414.281,1205.5,312.627,-468.125,1311.84,334.661,-395.715,1317.01,337.837,-416.235,1404.12,,,,361.549,-15.8236,1140.82,346.4,-7.82308,1039.1
26,0,482.3,132.001,1169.23,505.632,310.032,1139.82,429.865,428.142,1067.53,522.178,442.849,1100.46,491.6,423.477,1222.22,409.033,445.376,1337.94,394.293,366.481,1329.36,422.781,365.001,1419.78,433.038,-180.552,1180.76,452.693,-358.719,1140.9,384.672,-491.018,1056.48,466.449,-471.172,1108.69,393.454,-414.292,1205.4,312.626,-468.155,1311.82,334.607,-395.713,1316.95,337.827,-416.234,1404.09,,,,361.545,-15.8442,1140.82,346.413,-7.84792,1039.1
27,0,482.285,131.942,1169.24,505.599,310.023,1139.85,429.872,428.104,1067.58,522.195,442.825,1100.52,491.583,423.432,1222.3,408.953,445.369,1337.98,394.235,366.489,1329.43,422.727,364.993,1419.82,433.037,-180.583,1180.75,452.677,-358.72,1140.87,384.713,-491.051,1056.44,466.473,-471.187,1108.68,393.469,-414.285,1205.35,312.617,-468.181,1311.79,334.573,-395.72,1316.92,337.793,-416.22,1404.04,,,,361.554,-15.8422,1140.81,346.411,-7.8366,1039.09
28,0,482.278,131.916,1169.26,505.562,310.042,1139.91,429.876,428.095,1067.64,522.21,442.799,1100.61,491.552,423.404,1222.38,408.869,445.341,1338.04,394.227,366.414,1329.49,422.675,364.979,1419.89,433.058,-180.583,1180.73,452.667,-358.702,1140.83,384.756,-491.078,1056.44,466.491,-471.192,1108.67,393.486,-414.304,1205.34,312.624,-468.21,1311.76,334.555,-395.737,1316.89,337.781,-416.246,1404.01,,,,361.563,-15.8596,1140.81,346.418,-7.85894,1039.09
29,0,482.268,131.905,1169.29,505.546,309.987,1140,429.893,428.105,1067.74,522.204,442.769,1100.72,491.526,423.381,1222.47,408.827,445.309,1338.11,394.209,366.358,1329.56,422.619,364.937,1419.99,433.088,-180.612,1180.74,452.724,-358.755,1140.87,384.805,-491.078,1056.4,466.525,-471.203,1108.68,393.512,-414.348,1205.35,312.619,-468.234,1311.73,334.568,-395.78,1316.89,337.749,-416.282,1403.99,,,,361.576,-15.8533,1140.82,346.45,-7.87939,1039.08
30,0,482.277,131.855,1169.3,505.379,310.079,1140.41,429.879,428.079,1067.83,522.231,442.741,1100.82,491.528,423.356,1222.58,408.824,445.249,1338.22,394.181,366.302,1329.65,422.569,364.859,1420.11,433.094,-180.617,1180.73,452.769,-358.774,1140.88,384.848,-491.08,1056.38,466.557,-471.206,1108.68,393.514,-414.335,1205.32,312.612,-468.274,1311.71,334.566,-395.827,1316.88,337.753,-416.35,1403.97,,,,361.59,-15.8683,1140.82,346.433,-7.86482,1039.09
